vehicles,vehicle_quantities,vehicle_costs,vehicle_ranges,vehicle_speeds,total_requests,completed,dropped,impossible,pax_volume,average_wait,max_wait,average_duration,average_distance,availability,pax_max,utility,fleet_cost
"['B1, E1, G2, K3', 'C1, P2, G1, M1, A3']","[40, 10]","[3700.0, 43200]","[13.766519823788546, 555.247084952804]","[12.620192307692307, 20.161290322580644]",1790,755,0,1035,919,0.012549844725696277,2.256904351721154,8.781825541290967,1.6409235702732374,0.4184357541899441,92,0.622705014090946,580000.0
"['B1, E1, G2, K3', 'C1, P2, G1, M1, A3']","[40, 12]","[3700.0, 43200]","[13.766519823788546, 555.247084952804]","[12.620192307692307, 20.161290322580644]",1790,755,0,1035,919,0.0,0.0,8.71967702810624,1.6409235702732374,0.42178770949720673,92,0.6235869273743017,666400.0
"['B1, E1, G2, K3', 'C1, P2, G1, M1, A3']","[40, 14]","[3700.0, 43200]","[13.766519823788546, 555.247084952804]","[12.620192307692307, 20.161290322580644]",1790,755,0,1035,919,0.0,0.0,8.659749317628993,1.6409235702732374,0.42178770949720673,93,0.6250869273743017,752800.0
"['B1, E1, G2, K3', 'C1, P2, G1, M1, A3']","[40, 16]","[3700.0, 43200]","[13.766519823788546, 555.247084952804]","[12.620192307692307, 20.161290322580644]",1790,755,0,1035,919,0.0,0.0,8.573623387236998,1.6409235702732374,0.42178770949720673,91,0.6220869273743017,839200.0
"['B1, E1, G2, K3', 'C1, P2, G1, M1, A3']","[40, 18]","[3700.0, 43200]","[13.766519823788546, 555.247084952804]","[12.620192307692307, 20.161290322580644]",1790,755,0,1035,919,0.0,0.0,8.522878775807486,1.6409235702732374,0.42178770949720673,92,0.6235869273743017,925600.0
"['B1, E1, G2, K3', 'C1, P2, G1, M2, A3']","[40, 8]","[3700.0, 48800]","[13.766519823788546, 541.7118093174431]","[12.620192307692307, 39.30376193149916]",1790,755,0,1035,919,0.015558920484118437,2.0334405128600253,7.929257737582301,1.6409235702732374,0.41899441340782123,94,0.6258341471302609,538400.0
"['B1, E1, G2, K3', 'C1, P2, G1, M2, A3']","[40, 10]","[3700.0, 48800]","[13.766519823788546, 541.7118093174431]","[12.620192307692307, 39.30376193149916]",1790,755,0,1035,919,0.0,0.0,7.823162873409047,1.6409235702732374,0.42178770949720673,95,0.6280869273743017,636000.0
"['B1, E1, G2, K3', 'C1, P2, G1, M2, A3']","[40, 12]","[3700.0, 48800]","[13.766519823788546, 541.7118093174431]","[12.620192307692307, 39.30376193149916]",1790,755,0,1035,919,0.0,0.0,7.684528403104632,1.6409235702732374,0.42178770949720673,94,0.6265869273743017,733600.0
"['B1, E1, G2, K3', 'C1, P2, G1, M2, A3']","[40, 14]","[3700.0, 48800]","[13.766519823788546, 541.7118093174431]","[12.620192307692307, 39.30376193149916]",1790,755,0,1035,919,0.0,0.0,7.597395931868232,1.6409235702732374,0.42178770949720673,93,0.6250869273743017,831200.0
"['B1, E1, G2, K3', 'C1, P2, G1, M2, A3']","[40, 16]","[3700.0, 48800]","[13.766519823788546, 541.7118093174431]","[12.620192307692307, 39.30376193149916]",1790,755,0,1035,919,0.0,0.0,7.507237501546913,1.6409235702732374,0.42178770949720673,95,0.6280869273743017,928800.0
"['B1, E1, G2, K3', 'C1, P2, G1, M3, A3']","[40, 8]","[3700.0, 52650]","[13.766519823788546, 533.0490405117271]","[12.620192307692307, 40]",1790,755,0,1035,919,0.008293461038106836,1.937196904689067,7.938127384676273,1.6409235702732374,0.4201117318435754,93,0.6246389058472605,569200.0
"['B1, E1, G2, K3', 'C1, P2, G1, M3, A3']","[40, 10]","[3700.0, 52650]","[13.766519823788546, 533.0490405117271]","[12.620192307692307, 40]",1790,755,0,1035,919,0.0,0.0,7.822293048677336,1.6409235702732374,0.42178770949720673,95,0.6280869273743017,674500.0
"['B1, E1, G2, K3', 'C1, P2, G1, M3, A3']","[40, 12]","[3700.0, 52650]","[13.766519823788546, 533.0490405117271]","[12.620192307692307, 40]",1790,755,0,1035,919,0.0,0.0,7.673789738329431,1.6409235702732374,0.42178770949720673,93,0.6250869273743017,779800.0
"['B1, E1, G2, K3', 'C1, P2, G1, M3, A3']","[40, 14]","[3700.0, 52650]","[13.766519823788546, 533.0490405117271]","[12.620192307692307, 40]",1790,755,0,1035,919,0.0,0.0,7.591726161911853,1.6409235702732374,0.42178770949720673,94,0.6265869273743017,885100.0
"['B1, E1, G2, K3', 'C1, P2, G1, M3, A3']","[40, 16]","[3700.0, 52650]","[13.766519823788546, 533.0490405117271]","[12.620192307692307, 40]",1790,755,0,1035,919,0.0,0.0,7.502786155266736,1.6409235702732374,0.42178770949720673,94,0.6265869273743017,990400.0
"['B1, E1, G2, K3', 'C1, P2, G2, M1, A3']","[40, 8]","[3700.0, 44700.0]","[13.766519823788546, 555.000555000555]","[12.620192307692307, 20.152003684937817]",1790,755,0,1035,919,0.1523480643182698,7.0754222456709215,8.836307824446367,1.6409235702732374,0.4044692737430168,92,0.6187241002106403,505600.0
"['B1, E1, G2, K3', 'C1, P2, G2, M1, A3']","[40, 10]","[3700.0, 44700.0]","[13.766519823788546, 555.000555000555]","[12.620192307692307, 20.152003684937817]",1790,755,0,1035,919,0.012578968987402909,2.2618523887922137,8.78272076461398,1.6409235702732374,0.4184357541899441,93,0.6242049121560301,595000.0
"['B1, E1, G2, K3', 'C1, P2, G2, M1, A3']","[40, 12]","[3700.0, 44700.0]","[13.766519823788546, 555.000555000555]","[12.620192307692307, 20.152003684937817]",1790,755,0,1035,919,0.0,0.0,8.72051127679026,1.6409235702732374,0.42178770949720673,92,0.6235869273743017,684400.0
"['B1, E1, G2, K3', 'C1, P2, G2, M1, A3']","[40, 14]","[3700.0, 44700.0]","[13.766519823788546, 555.000555000555]","[12.620192307692307, 20.152003684937817]",1790,755,0,1035,919,0.0,0.0,8.652971157794243,1.6409235702732374,0.42178770949720673,93,0.6250869273743017,773800.0
